u_puuid,v_puuid,games,wins,first_ts,last_ts,winrate
A3MTilrQtyJUn7Zp0LQb5-dLT-3adlDdO686UJd-Wbdgw_GqARaT2qK7ytEBhn1ytLm0kOnMRw45lA,JAFdQNHzymhL2iyqExRku0kbiBy79MUZN6mHmmypvJ_F7cWgOpadvKauVGMDhoQfF3VIaXsZLjI4Fw,1,1,1770613979863,1770613979863,1.0
A3MTilrQtyJUn7Zp0LQb5-dLT-3adlDdO686UJd-Wbdgw_GqARaT2qK7ytEBhn1ytLm0kOnMRw45lA,bQUII7ZF8XWZLEdwAkEQ13rZcciEHZCMqGf57vG82gi737QrfY2IPeQV-H_c_Uga0Prjxesjh123Yw,1,1,1770590938349,1770590938349,1.0
A3MTilrQtyJUn7Zp0LQb5-dLT-3adlDdO686UJd-Wbdgw_GqARaT2qK7ytEBhn1ytLm0kOnMRw45lA,e0tpNyQX1daFtEolfTJMABcyEkN7Pu85rkVOXTXpChcupTHvPYZFuR6dQUZWsFLK_gyblTV65ZrzaA,1,1,1770590938349,1770590938349,1.0
A3MTilrQtyJUn7Zp0LQb5-dLT-3adlDdO686UJd-Wbdgw_GqARaT2qK7ytEBhn1ytLm0kOnMRw45lA,miUFzYARY2txBcOzkE-ECxTxr0-1F4JqqxA0UfCMKkQm9mZ9_L4-qwiB5BRxCi3MQsZ71clgJ8JvYQ,1,1,1770613979863,1770613979863,1.0
A3MTilrQtyJUn7Zp0LQb5-dLT-3adlDdO686UJd-Wbdgw_GqARaT2qK7ytEBhn1ytLm0kOnMRw45lA,uJ6gLPrSGV5jjYpmm2aP2CYqCPaEjc3rXyeFuhJxJvyGtcLxs6OExa9kr68mLHsevdPcm2r0LPj0Ag,1,1,1770574554690,1770574554690,1.0
A3MTilrQtyJUn7Zp0LQb5-dLT-3adlDdO686UJd-Wbdgw_GqARaT2qK7ytEBhn1ytLm0kOnMRw45lA,zlzfLEVT2MGv9qx2ihspFX7tIeftyEB6__h8sDVR3xSRTTKmayXu1Men83Kt50xVytIKsdkwCrOxXg,1,1,1770574554690,1770574554690,1.0
A4F0kHNEAMWFlLQBw9BHcR3Pd4QmUaa30NwFsAml6jzom4RXUyN8Ok9mEspnoRMXFlIiHAJi4YPqHw,OcdzTHoU26vJxN_UKT-a1CyZZ4qTZENnOIEW6QVosha24gcl4l8kxJY-ni08oTYYXLI3QbDhJnkmBg,1,0,1770579421201,1770579421201,0.0
A4F0kHNEAMWFlLQBw9BHcR3Pd4QmUaa30NwFsAml6jzom4RXUyN8Ok9mEspnoRMXFlIiHAJi4YPqHw,PG0ypaLDwZ-bF46KKHNCVOdKLPLGnGLZy3JBvAwchSQ1dN7OWnLiAJ8pTYdOxLMQlIz5KwXclU1EDg,1,0,1770579421201,1770579421201,0.0
A4KHg3ZguCIEr80yDHGv4K7iT9gzxjRIPFIY5ZCDqUBvR3_wyrCj6REVe4HQ_yFLJ25jeeWT9FiHAA,msyBN4cwZmoCLV5mYY_ntvStPHQeSVdU3vKH2_lZAHFuq267GW-PGKYHM9gV-Z7WSdXpw_vmV8bEEA,1,0,1770425396231,1770425396231,0.0
A4KHg3ZguCIEr80yDHGv4K7iT9gzxjRIPFIY5ZCDqUBvR3_wyrCj6REVe4HQ_yFLJ25jeeWT9FiHAA,wDAV-psf8F7qjDjJfN0jD_GcGfKzwC8Hmb_YS-InbDNi44DzgHXlyCKvdftMkqnDw3oczkAEP6NSzQ,1,0,1770425396231,1770425396231,0.0
A5yxaQmbYCNBd6YwnCLrgWuQ1lqbL7wXI4fjX-bTOcM78wSCumFx3gICEljUFTdbvopSFJ604jq2ew,N_uzOKD2wAEaqL0n7WlAt8hGSFzskEORogR8usyWYQk7MjqQg6mmPtzo0Ov8nq2uSt4ju4wnQL_ZnA,1,0,1768111491046,1768111491046,0.0
A5yxaQmbYCNBd6YwnCLrgWuQ1lqbL7wXI4fjX-bTOcM78wSCumFx3gICEljUFTdbvopSFJ604jq2ew,UbrDCmOTtOtmFK4pEDG7ne2Ra_GakDzWP129BTgtCWAJ3k2E-s66JtucFqOtCC5TSGNJ4L5_RDAsvQ,1,0,1768111491046,1768111491046,0.0
A5yxaQmbYCNBd6YwnCLrgWuQ1lqbL7wXI4fjX-bTOcM78wSCumFx3gICEljUFTdbvopSFJ604jq2ew,clcNKu8oLv-Y1JOo51glUT6SbYrzYeolL1-hPaGKqaZYqI9uBZPeplGsdjs_VnrV1nA0i459IddWtA,1,0,1768111491046,1768111491046,0.0
A9Gryl88-NNCmJCGNUKqowPUYWWH4gT4CQ-68LTVW0Zx-0TJfvKWLyrM8HZ6czH9UyW28g5qCdq6cA,Gz8PuChjNJnZF9G51F_QDIlsbY45Lq2AWN0n42bv3cDDj_jU_JScWHy4RTubCo9BYMfqLxzuoVjlbg,1,1,1770514723560,1770514723560,1.0
A9Gryl88-NNCmJCGNUKqowPUYWWH4gT4CQ-68LTVW0Zx-0TJfvKWLyrM8HZ6czH9UyW28g5qCdq6cA,JNtlLKEwXafxdML-VFZTqJ_0iWyMomzJg-CXOfd4zXNpl-Evqf3sdL_8qQ1NhtERIisun3mii0IKYw,1,1,1769375112911,1769375112911,1.0
A9Gryl88-NNCmJCGNUKqowPUYWWH4gT4CQ-68LTVW0Zx-0TJfvKWLyrM8HZ6czH9UyW28g5qCdq6cA,e41A-kaeQshTyt_fNfc-1hjG_YtNBwKbt5yl7J8MskXmRX-rLap4cU_TewAjEzSrTPjEc4TChfddFQ,1,1,1770514723560,1770514723560,1.0
A9Gryl88-NNCmJCGNUKqowPUYWWH4gT4CQ-68LTVW0Zx-0TJfvKWLyrM8HZ6czH9UyW28g5qCdq6cA,jd-B44lZQE8uoKUoiBg-AeQrpRjHWWIdynTxc7IWzPc8MJx0rxfQ4KDCZFjVEFsDJer7q5fPtmzNEA,1,1,1769375112911,1769375112911,1.0
A9Gryl88-NNCmJCGNUKqowPUYWWH4gT4CQ-68LTVW0Zx-0TJfvKWLyrM8HZ6czH9UyW28g5qCdq6cA,yQrXb6S5lTn9F9-ZVAo1nw9gVqqOvaTkhkyyJjVV3v2mYS33rBpaiIqG-qGShmVbW7k_z6nn0qWatw,1,1,1769375112911,1769375112911,1.0
AAkpymib28ZRWP8IJYbeTv1BzC0EALDoYXHbroptzhmubUeHAmEkicreGOLBmHN-lSMw34lPUIDnsw,BfPhkeBhTZYxikmMwYoNUOlKOV542lOPCeddGCkMxwp8NFqCtZBjGi7KsgxVK80h4Ae0SNeLGn5L2w,1,1,1770510119040,1770510119040,1.0
AAkpymib28ZRWP8IJYbeTv1BzC0EALDoYXHbroptzhmubUeHAmEkicreGOLBmHN-lSMw34lPUIDnsw,_VCkthdXpgNEpLxp9Xyv-c0PXAQ3brio-N2WFV_Y-ApIs43KHAcNGEiPUwJsYVNX7mOfu3ggCymYgQ,1,1,1770510119040,1770510119040,1.0
AAkpymib28ZRWP8IJYbeTv1BzC0EALDoYXHbroptzhmubUeHAmEkicreGOLBmHN-lSMw34lPUIDnsw,oLGGt7fZA8azAErU3Q2ttKZQ-S99GVi0NlbScm36MQSB_RU2QmE9x-eh9P9tvKA4S48Le1v7C5-tjA,1,1,1770510119040,1770510119040,1.0
ACgpWOJtM5oeFS_6anWZagW5eoT1OnJcUoDGBBrpUHiHHB89miyqR8lOb40OcT37gjdG6VDD_o1ZNQ,aUrHQmk3QUej_SbpMkJ_3XJwI3EAW_qWM9opGgziy6iTWXJFHctK-II7A92f6dFz6Uj17b5QP9-_Rg,1,0,1770608683093,1770608683093,0.0
ACgpWOJtM5oeFS_6anWZagW5eoT1OnJcUoDGBBrpUHiHHB89miyqR8lOb40OcT37gjdG6VDD_o1ZNQ,c-slK4XA7-xxKLqlxvdmI7upFaZRfMf6wr1Ojj66r918XYfZ5lVg2L9f-ZH85L7cmD4DleX8bKvMSQ,1,0,1770608683093,1770608683093,0.0
ACgpWOJtM5oeFS_6anWZagW5eoT1OnJcUoDGBBrpUHiHHB89miyqR8lOb40OcT37gjdG6VDD_o1ZNQ,mIaPoSS0Sudg_1wWbt1Mp3DmEh7g1483Kz62oXIYrP_NSinv5osmBpKJ8I3rXnTgOtSRXQ7494AxeQ,1,0,1770608683093,1770608683093,0.0
ACgpWOJtM5oeFS_6anWZagW5eoT1OnJcUoDGBBrpUHiHHB89miyqR8lOb40OcT37gjdG6VDD_o1ZNQ,xddHUq-MlWEUO1LkPfKYbauGUXliru4jxxJbNXb9i2QOB-1qF7IloOmERB6SONEkyKinpjyviUcJig,1,0,1770608683093,1770608683093,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,SHTo99_yk8_747yQtRkmnneRClYjlg-bUhDe0-4KiWyxwQkV4sPbBlonEWe-_vEjTg19_wLCNGmjbA,1,0,1770607124576,1770607124576,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,S_7tA52PGvF55OzZzFBz85DkSw8gpCLPu906GYJDYFlMUNI9T8a-SHeYm8dwfKkUKefFZmY59Q6ewg,1,0,1770597118093,1770597118093,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,aUrHQmk3QUej_SbpMkJ_3XJwI3EAW_qWM9opGgziy6iTWXJFHctK-II7A92f6dFz6Uj17b5QP9-_Rg,1,0,1770597118093,1770597118093,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,dtNk1f_3ZkmK5z6cK_QEGNOVLDB4ppvyYGuX2PYTnwe5LkwYb7m4Ek6C1-TZyRbhkK7H24WnW__leQ,1,0,1770607124576,1770607124576,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,lPfbmcWSw9P14jLY_SNiIelXh9QbakiDzfe4IgfFX6gHYOGelzXT_Vp0AWlQN8U_fOZfvH087vplXg,1,0,1770597118093,1770597118093,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,nExClhhhyAKmG0FxfFr2LuwbjLEMwbN_hj1PwbwphMqnTH2rZ0z7pSyHGA9E6EW-9PBc2tVDLpB8rw,1,0,1770607124576,1770607124576,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,uOfpE0JvJLQqPtfUI5jLQ6jGk-xdVGOiWialKWAywqzpdZebd06BWNWOSzxRE5x9hhG5qHuAoN6wmg,1,0,1770607124576,1770607124576,0.0
AChVHIbcS-QuEo4vnADtTeFnpn3JoCR_2hyE5L97zQs1fOthUYhiAaDNfCJ_H44nAAMzgehvuIbWTA,v5Pmc8cnbyvhLXtEJcBAWe7Z8ATrXUTuPBGccAA5W2lZrHwSq5PK-STynDE87z46PYluyapX8cTv1Q,1,0,1770597118093,1770597118093,0.0
AG0eYuQb-OsneG4dAZsonczWsHzsFc0UewyczxYR_Xb6wVrrgh-bFeV5RMohBtOVPYbnUhlIwBTLhQ,DERiiowVPRA1xzWOgjkFz1-ixcrtAUTyaJR32cUce74rSyLAFmNonu0Ph1EOHuMPMnnygfRwEFNLQw,1,0,1770603337422,1770603337422,0.0
AG0eYuQb-OsneG4dAZsonczWsHzsFc0UewyczxYR_Xb6wVrrgh-bFeV5RMohBtOVPYbnUhlIwBTLhQ,QWIb4V4s5riHU1U3rW4bbXNxRML19CWWcx1AO9_vvsmXwfrYZWIpTKsyLvdqiXKWOa_4RJAcxIASBw,1,0,1770603337422,1770603337422,0.0
AG0eYuQb-OsneG4dAZsonczWsHzsFc0UewyczxYR_Xb6wVrrgh-bFeV5RMohBtOVPYbnUhlIwBTLhQ,evTGJp00Ajo4mqL1sCyxjOu9A_jqv3vF-vvSCAt9xVahkSPtHW1bQ_J1C53VgHiZUKG2BqI4Dgh1ug,1,0,1770603337422,1770603337422,0.0
AG0eYuQb-OsneG4dAZsonczWsHzsFc0UewyczxYR_Xb6wVrrgh-bFeV5RMohBtOVPYbnUhlIwBTLhQ,vLs-cPUq9DbcjiMJ0yBpnaRMB9LSl-p2Y79hZ_ze8gC26Fx5yA4O1hknaqz69wd_RSZPUsENNINtKQ,1,0,1770603337422,1770603337422,0.0
AGkIIBbSx2foyUhWZKRASCrvpbEbaNCv-M6kEg9Jw6txoQCkXH_b4yRYsmqubYpl_gZ2F9POEqhd6Q,Fc69B1NcYW0LOu1Tp_UxeG2eb4ZqWXm8jDMWGwmttn8W9nf7SOgOrvvRPmyO11N9lFm74S5cy2mugQ,1,1,1770591771268,1770591771268,1.0
AGkIIBbSx2foyUhWZKRASCrvpbEbaNCv-M6kEg9Jw6txoQCkXH_b4yRYsmqubYpl_gZ2F9POEqhd6Q,unSNLuzERXclSPDRW1-UAAgnBZBX_dmUu17JsS4yHMTTpYJkCMFK3kPXCFVoW7VGmwvpjBLvDh8k9A,1,1,1770591771268,1770591771268,1.0
AGkIIBbSx2foyUhWZKRASCrvpbEbaNCv-M6kEg9Jw6txoQCkXH_b4yRYsmqubYpl_gZ2F9POEqhd6Q,ymDKXChOlbdPSqTmlrFuUR6Qs68wwUK9MWnXqWqODFDq00yzTAbASKroqCzsYrqEzKYBf2YOi9Ufww,1,1,1770591771268,1770591771268,1.0
AGyedRtW5B5Ahm8TcghA66LwJtxVyndmbWpgLNRAkbtME_zTzestmY_mVvtEtqX7wcrssHaFR9YQwg,D1kF8oCzsPzpjNzLkXhiVJURQkzvIFqvS-ylZ2ucsW_xKskoO0J66wrUS1d79z4BS0sWJx52uOLhwg,1,1,1770616160324,1770616160324,1.0
AGyedRtW5B5Ahm8TcghA66LwJtxVyndmbWpgLNRAkbtME_zTzestmY_mVvtEtqX7wcrssHaFR9YQwg,SHTo99_yk8_747yQtRkmnneRClYjlg-bUhDe0-4KiWyxwQkV4sPbBlonEWe-_vEjTg19_wLCNGmjbA,1,1,1770616160324,1770616160324,1.0
AGyedRtW5B5Ahm8TcghA66LwJtxVyndmbWpgLNRAkbtME_zTzestmY_mVvtEtqX7wcrssHaFR9YQwg,W5FYRR3L6ZvBMcvbxVqL0OAYse_ults5i0lQX_ohDvqfdEQ39HunOu6259PsYoGZO1zaLKRI83UQ7g,1,1,1770616160324,1770616160324,1.0
AI_w7TF_kXnn7q5_qmj3gTczsUHRkKTeGsqCqA-ZjKwdQm1ZBIzPw9BDoQSHIYuFdNh0R9gPMQd6_Q,b4Oq1HH_qL7D4sHCg2rX31AUPLYcwOZAfonJ1rhQlFf9LsG_gMuWHegHu_pZCeqsg1O-YO5PO4a_Yw,1,1,1768172993763,1768172993763,1.0
AI_w7TF_kXnn7q5_qmj3gTczsUHRkKTeGsqCqA-ZjKwdQm1ZBIzPw9BDoQSHIYuFdNh0R9gPMQd6_Q,lt6oemVrGG5g2VYgMvxCOk5CYFgAmcFnKCsktxjvqUSE4fMVE394nWJ41fQyzxB2EwEhvgEw_IS45w,1,1,1768172993763,1768172993763,1.0
ALYM4fAu8AsWt-o72YdCdn4PZAleYVUyppeHLLyxUSfU2hPXVWW8naj0lhP07pIT9jLvyEWODCALGQ,G4oTPhxjCvl-snH7bmVrIjFVe4KeIIKGg207XWa8wn-T9WxTfDFdovS6z6_6y755mQEVHLRAGnBsfw,1,1,1770599152212,1770599152212,1.0
ALYM4fAu8AsWt-o72YdCdn4PZAleYVUyppeHLLyxUSfU2hPXVWW8naj0lhP07pIT9jLvyEWODCALGQ,sqL_ch_Tk494y0iYU8ESnSupdZROyty1P8kR_kowzDQ8er_sukYus-Rt1n3yoSXL8AykTx5HwBzMHA,1,1,1770599152212,1770599152212,1.0
ALYM4fAu8AsWt-o72YdCdn4PZAleYVUyppeHLLyxUSfU2hPXVWW8naj0lhP07pIT9jLvyEWODCALGQ,tCX51r4tUQhMA2jNEZYRYco6wwKDKdDtcHL3ss7aY8jfVdUPvjn5s-uu3zOxOQqzt4_u4Gbg4vGqOQ,1,1,1770599152212,1770599152212,1.0
ALYM4fAu8AsWt-o72YdCdn4PZAleYVUyppeHLLyxUSfU2hPXVWW8naj0lhP07pIT9jLvyEWODCALGQ,tR0gw3MZLwmugOtpuy5DVLN6exz668_-6GQ6os2beVqlfdR9Siwp3qNtoH_9tz6J3Oi555GFRQQK9Q,1,1,1770599152212,1770599152212,1.0
ALg1QD5yQHMC8XJYZHk6bool_EtzzNMqLjhoQsABq9yGyiIuWvG4vz4-hDRkmgyLpuRCrz3mYC2q_Q,Bg7m0T-FODm7I_hbZyndLy_pjCO29swRv4W3EAeTpPlxD7GRpGt-eIWwaeRN64KbNO7P3DdbLNblRA,1,1,1770525155569,1770525155569,1.0
ALg1QD5yQHMC8XJYZHk6bool_EtzzNMqLjhoQsABq9yGyiIuWvG4vz4-hDRkmgyLpuRCrz3mYC2q_Q,UTA88Moc8MgOBrkz5x8aQ3UqqNFv_0jQjPWPOPlhxYFMPVrRyBQr_4lGYLZe6EH84kWvS1reF-vWyw,1,1,1770525155569,1770525155569,1.0
ALg1QD5yQHMC8XJYZHk6bool_EtzzNMqLjhoQsABq9yGyiIuWvG4vz4-hDRkmgyLpuRCrz3mYC2q_Q,e5q_6d4Hdzb_WBTSjNc5NcZckR5LW1Ny8GhpQzaNeb3j1V0lhc9DqLXgDKa9JiD0U8FfKRYC1NbIAQ,1,1,1770525155569,1770525155569,1.0
ALg1QD5yQHMC8XJYZHk6bool_EtzzNMqLjhoQsABq9yGyiIuWvG4vz4-hDRkmgyLpuRCrz3mYC2q_Q,vcyO1CRZX-RMLk5qLUHAjo_ZDWyqkXBxRuqiGENzpbFD18070v2UzNB57boENcirCO9AQd32T_b8Nw,1,1,1770525155569,1770525155569,1.0
AMCPDkLwn86F1F8KAlYtDhV53icHtGwntpn_YB_RxDzid8kSKmW1mnrFj3O_wyrkebjcxmpDyiFY3A,CTHpYKS9IDw80kPkkYiC1JqTwWLncM_Wu0s2lB3EKH9bLl9gRfYN9ENF2VhR0G_8VSOk1VBwIEzJjw,1,0,1770322069482,1770322069482,0.0
AMCPDkLwn86F1F8KAlYtDhV53icHtGwntpn_YB_RxDzid8kSKmW1mnrFj3O_wyrkebjcxmpDyiFY3A,_NWOcLDmsDn2ayMHkTDELn8lFsT_Fdv_0uGnkPa53fJVRB37Zg25JVLMZaIeOe04Xyw7ZuUrIEPDjA,1,0,1770322069482,1770322069482,0.0
AMCPDkLwn86F1F8KAlYtDhV53icHtGwntpn_YB_RxDzid8kSKmW1mnrFj3O_wyrkebjcxmpDyiFY3A,el_9C5UymZdjIuI7oyZpMSWmMOnE0xDRe1yO3u0MXrOX8CPIv6mzX3CEz8oYUDcHzkzFqV9otVz2aw,1,0,1770322069482,1770322069482,0.0
AMCPDkLwn86F1F8KAlYtDhV53icHtGwntpn_YB_RxDzid8kSKmW1mnrFj3O_wyrkebjcxmpDyiFY3A,gwPEnuMngvrNbIbi-JVbyFrri46UOsW5MczOtQ_qrAaf7aOrz9QSTK9x0_7SUfNuXPv0MxC9lrUYpA,1,0,1770322069482,1770322069482,0.0
ATxcfrlsUtMmu_8JXiILt2M5cmSTNTqCaWa-7uSm4RgHzHTkqt0HUEdxzp4mA7ujh4_mIAqucYTLtQ,U4UUsgBZ9Nmj_QDvkz0HLqwQDg2f3V6eX-jgNOhcmhclvK6nDZGxeNqe6SE40l_dhrIFYZXxaY1_tg,1,0,1770525155569,1770525155569,0.0
ATxcfrlsUtMmu_8JXiILt2M5cmSTNTqCaWa-7uSm4RgHzHTkqt0HUEdxzp4mA7ujh4_mIAqucYTLtQ,VueCEqv8yhUUHxqmOCKlddrIcVtDLcn2Nz8c0gxpg9TpDadC999mygGw6aP-C5KSjuaoDga-d_qrZg,1,0,1770525155569,1770525155569,0.0
ATxcfrlsUtMmu_8JXiILt2M5cmSTNTqCaWa-7uSm4RgHzHTkqt0HUEdxzp4mA7ujh4_mIAqucYTLtQ,d4aV_Uu0OvVyk9AInS6RBQL0r_AphR9gqhf1l0v9g-kj47MbotahN6KYTdxG43meIX1xFd3qKd_BrQ,1,0,1770525155569,1770525155569,0.0
ATxcfrlsUtMmu_8JXiILt2M5cmSTNTqCaWa-7uSm4RgHzHTkqt0HUEdxzp4mA7ujh4_mIAqucYTLtQ,zlzfLEVT2MGv9qx2ihspFX7tIeftyEB6__h8sDVR3xSRTTKmayXu1Men83Kt50xVytIKsdkwCrOxXg,1,0,1770525155569,1770525155569,0.0
AUImUOtnSo_jVELfrdVeCSxBQb5NHgyrgeWjoaR8_5zwjZTgAMe61SHEKASFa0cMO1TD8Bm1W05-vw,hAjxPHQNYDqpgWqKUUJwR2Vkx9S-7VQIwEfXfAyGp9DHzj26wlsveP2Cy3ZqyDVDjRKMv1Ujv3dUQQ,1,1,1770615714190,1770615714190,1.0
AUImUOtnSo_jVELfrdVeCSxBQb5NHgyrgeWjoaR8_5zwjZTgAMe61SHEKASFa0cMO1TD8Bm1W05-vw,xzR27kmVF_9-sqjfqSoOCZpnxZzhbGgLoeFACpzd9YUGyrN3oYg-UhHycAFWWNJBJK5hQ73nzzqLjw,1,1,1770615714190,1770615714190,1.0
AUImUOtnSo_jVELfrdVeCSxBQb5NHgyrgeWjoaR8_5zwjZTgAMe61SHEKASFa0cMO1TD8Bm1W05-vw,ymDKXChOlbdPSqTmlrFuUR6Qs68wwUK9MWnXqWqODFDq00yzTAbASKroqCzsYrqEzKYBf2YOi9Ufww,1,1,1770615714190,1770615714190,1.0
AVVg8PiImxiaqeBo31LRbmHIQ6rj9mIkLqV-wxd5-ibEq_j1WSoJeYDODL7F_tvLt7rxm_tKcnzQSA,Lff13DqL6blhU7z7TD3ULbTC3nFJOrJQhbFtQOam-Nn2eFbCzOuuGc4IhcB8EU4wv5yu0xVP415LVg,1,1,1769876992861,1769876992861,1.0
AVVg8PiImxiaqeBo31LRbmHIQ6rj9mIkLqV-wxd5-ibEq_j1WSoJeYDODL7F_tvLt7rxm_tKcnzQSA,YPR3N8CnTvKtJpgqFfmUEu2KiRiw8s0E9saVTxHbQz5ANSK5QAKwkfwdLf5usxBe3OchYDCyeMbOqA,1,1,1769876992861,1769876992861,1.0
AVVg8PiImxiaqeBo31LRbmHIQ6rj9mIkLqV-wxd5-ibEq_j1WSoJeYDODL7F_tvLt7rxm_tKcnzQSA,rw4gmw6pXSEiv_yar9FRCe734XL3o-YKtziV7ipp4e3Y40iO21__N7ffeavrS5lPDZlIzDNH5dSFXQ,1,1,1769876992861,1769876992861,1.0
AVVg8PiImxiaqeBo31LRbmHIQ6rj9mIkLqV-wxd5-ibEq_j1WSoJeYDODL7F_tvLt7rxm_tKcnzQSA,xrWI3aTLO96vP3tzDw0OXxT5GaGBW5OG4B2_I-xGKr8_yTJ7ToZNP7qlKZJfmGj1X7iAyThEUu0Ksg,1,1,1769876992861,1769876992861,1.0
AVtI39QeyMG6CfwFLqV4TQ6KPjlDWPyAj_1K-7PX-gYhFuzm6pmcF2cbJbfAf1BZVNQkvwzcKjDlcw,SYh3ojA75TNFnhLU7J2uyBEfydzAkno_6bQMWu8ecuo5F84c4Ma0l3Y9CdLaGI5zVVm-94VCFk2-jw,1,1,1770653259813,1770653259813,1.0
AVtI39QeyMG6CfwFLqV4TQ6KPjlDWPyAj_1K-7PX-gYhFuzm6pmcF2cbJbfAf1BZVNQkvwzcKjDlcw,fKQzgOgokoEVr20VT_Dh49YBljTqm9Q5JjGpZCQ3sOeLCZZ8qRGejUxSrumKCRnzKTf7ex9kZdJfVw,1,1,1770653259813,1770653259813,1.0
AVtI39QeyMG6CfwFLqV4TQ6KPjlDWPyAj_1K-7PX-gYhFuzm6pmcF2cbJbfAf1BZVNQkvwzcKjDlcw,tCX51r4tUQhMA2jNEZYRYco6wwKDKdDtcHL3ss7aY8jfVdUPvjn5s-uu3zOxOQqzt4_u4Gbg4vGqOQ,1,1,1770653259813,1770653259813,1.0
AXJ66hWE8kBFIWnjTjy8-5peN8pBYzCLblDH3WeRoVK1bQRKJV4YVnxQniCfLFfv5DK3oPFdd9ir1w,D4_xpyYaNjxrCRYQqq7YpKjIfkbOAo27uz2aNv7RYfv6l5pJEQGzhFuNVZnk1jyYwhEWR3Mc4ICXKQ,1,0,1770514043765,1770514043765,0.0
AXJ66hWE8kBFIWnjTjy8-5peN8pBYzCLblDH3WeRoVK1bQRKJV4YVnxQniCfLFfv5DK3oPFdd9ir1w,M7XHo6tJ0W5VZ_Ua1oSoaeAm7wGIW5A4pDPagq8cXr9ZWJMmzTLXcIUIliBxXKSfP4704Tl-5_L_Hg,1,0,1770514043765,1770514043765,0.0
AXJ66hWE8kBFIWnjTjy8-5peN8pBYzCLblDH3WeRoVK1bQRKJV4YVnxQniCfLFfv5DK3oPFdd9ir1w,NgeeuGfEMn10K5zv5r6XhuNA4iyssaiftkYbtpwiOhUrob485SAxj8Hq63avT9LottrDd6DPhGdpLA,1,0,1770514043765,1770514043765,0.0
AXJ66hWE8kBFIWnjTjy8-5peN8pBYzCLblDH3WeRoVK1bQRKJV4YVnxQniCfLFfv5DK3oPFdd9ir1w,Sau1NCi1r6LnoGCsSGupuNxu1KiZs_Ug-WbLX1rlEjfT5Aozv1VKvisorCH7qcB27Se-bxTHPk2s2A,1,0,1770514043765,1770514043765,0.0
AYhMolk3qzQKbqgv4vvRaToo04vXHK9zLb44OKfY37HJZu1JdHw3GhFF2Qb3p650mfynzpvU5jSDhA,dvYHvBxjvIh6Z8Uha90ODIydfF2qEG4HnpHUpm-wz1nUZY4zT6lSeRQ6urIYpAKmbzVgiAF_Ue0RrQ,1,1,1770616443490,1770616443490,1.0
AYhMolk3qzQKbqgv4vvRaToo04vXHK9zLb44OKfY37HJZu1JdHw3GhFF2Qb3p650mfynzpvU5jSDhA,kz_1V-aWRzfu6HoZUD0Ae9UhONozZsBbso2ck0c3n2MZD9rDPPvFcHDiTeF1UMrcAIca38mhTCHjaw,1,1,1770616443490,1770616443490,1.0
AYhMolk3qzQKbqgv4vvRaToo04vXHK9zLb44OKfY37HJZu1JdHw3GhFF2Qb3p650mfynzpvU5jSDhA,nNULhGFhgYtThTwLTR3dEOICSDnrhy-LEXluB63qG1FroBwe7HEMzNY3m26m0LbQs84Vx2OLAg0bRg,1,1,1770616443490,1770616443490,1.0
AYhMolk3qzQKbqgv4vvRaToo04vXHK9zLb44OKfY37HJZu1JdHw3GhFF2Qb3p650mfynzpvU5jSDhA,z179OljIYEGVUaGEDZHL5toXjO8uGh4-Cg62Xzuowj8dAsdRWgQzcpOxNmanfr0ASUDGhp7SavqjiQ,1,1,1770616443490,1770616443490,1.0
AYvaBu_xWN9A-ba-8sNsUpcDOUTU5cHMRPv7gOMqvRa9oThWicovJbgNo-cTudo3hOn1JKKrI1-vyg,WjEHIvc8srvcuzmLUWbFGrseETN_0uMirUnG2OWzthkVXQX3bqilgXv3aE9ukfa8IHPcBZaw4BkbsQ,1,1,1770577664628,1770577664628,1.0
AYvaBu_xWN9A-ba-8sNsUpcDOUTU5cHMRPv7gOMqvRa9oThWicovJbgNo-cTudo3hOn1JKKrI1-vyg,acIm3nPRtMP5csb3s66pre63yrFms80liImxIVUI5HOuSk2ye6uaqzNWb3Q14yw6-SSpYKeBzbTBFw,1,1,1770577664628,1770577664628,1.0
